	0	1
1023	891f1a610b3ffff	0
1024	891f1a6f1c7ffff	7
1025	891e34d66c7ffff	0
1026	891f02bad23ffff	2
1027	891e3498437ffff	3
1028	891e349363bffff	0
1029	891e349b16bffff	0
1030	891e34962d3ffff	4
1031	891e3499133ffff	2
1032	891f1a6d98bffff	4
1033	891f1a64557ffff	5
1034	891e34d0967ffff	4
1035	891f1a2c237ffff	3
1036	891f1a6c4cfffff	7
1037	891e34d712fffff	0
1038	891e34d6583ffff	0
1039	891f1a6f38fffff	7
1040	891e3492a53ffff	0
1041	891f1a6819bffff	2
1042	891f1a68837ffff	3
1043	891e34915cfffff	3
1044	electrician	3
1045	891f1a2d42fffff	2
1046	891f1a65977ffff	1
1047	891e34980d7ffff	0
1048	891f1a6f50fffff	5
1049	891e3490517ffff	4
1050	891f1a61537ffff	5
1051	891e349a287ffff	2
1052	891e34d4dcbffff	1
1053	891f1a29ecbffff	2
1054	891f1a66a37ffff	7
1055	891e34d48a7ffff	4
1056	891e34930dbffff	3
1057	891e3483247ffff	4
1058	891e34d6a6fffff	2
1059	891e34d721bffff	1
1060	891f02b310fffff	2
1061	891f1a65533ffff	0
1062	891f1a65ad7ffff	5
1063	891e3497437ffff	0
1064	891e3492393ffff	2
1065	891f1a2d59bffff	3
1066	891e34d4c67ffff	3
1067	891e349b23bffff	4
1068	891f1a29317ffff	5
1069	891f1a60a63ffff	4
1070	891f02bacafffff	4
1071	891f02b197bffff	0
1072	891f1a6096bffff	4
1073	891f1a68a17ffff	2
1074	891f1a2f387ffff	2
1075	891f1a642cfffff	7
1076	891e34d4e77ffff	4
1077	891f1a61d3bffff	2
1078	891f1a65ea7ffff	3
1079	891f1a281cfffff	2
1080	891e3492cc3ffff	3
1081	891f1a2f613ffff	7
1082	891f1a2f257ffff	2
1083	891e3491117ffff	4
1084	891e34d2a27ffff	0
1085	891e3492e03ffff	1
1086	891f1a6f117ffff	1
1087	891f1a61097ffff	4
1088	891e3492053ffff	0
1089	891e349069bffff	2
1090	891f1a2ab07ffff	7
1091	891e349346fffff	2
1092	891e3482483ffff	0
1093	891f1a6452bffff	5
1094	891e349624fffff	2
1095	891e34d63d7ffff	5
1096	891f1a2f3b3ffff	7
1097	891e3491607ffff	1
1098	891f1a60ed3ffff	4
1099	891e349066bffff	4
1100	891e3498bc3ffff	4
1101	891f1a60963ffff	1
1102	891e34d46b7ffff	3
1103	891e34902afffff	2
1104	891f1a7536bffff	4
1105	891f1a6581bffff	1
1106	891e34d6293ffff	2
1107	891f1a62b8bffff	4
1108	891f1a2da13ffff	2
1109	891e34901d3ffff	4
1110	891e3490e53ffff	4
1111	891f1a6a80bffff	5
1112	891f02b2e5bffff	3
1113	891f1a28cd3ffff	2
1114	891e34904d7ffff	3
1115	891f1a64db3ffff	0
1116	891e349242bffff	5
1117	891f1a63533ffff	1
1118	891f1a29307ffff	2
1119	891e349a28fffff	2
1120	891e3498053ffff	0
1121	891e349b45bffff	0
1122	891f1a68587ffff	2
1123	891e349a0d7ffff	5
1124	891f1a61eb7ffff	4
1125	891e34d0c9bffff	2
1126	891f1a60d6bffff	3
1127	891f1a62d6fffff	3
1128	891e349a6cfffff	5
1129	891f1a2d3b3ffff	2
1130	891e349a05bffff	2
1131	891f1a2d3cbffff	2
1132	891f1a2d43bffff	5
1133	891f1a28033ffff	4
1134	891f1a6162fffff	5
1135	891f1a6d39bffff	0
1136	891e349962fffff	0
1137	891f1a6c193ffff	3
1138	891f1a2da17ffff	2
1139	891e34d6533ffff	3
1140	891f02b1a73ffff	0
1141	891e3490427ffff	3
1142	891f1a626c7ffff	4
1143	891e34d6047ffff	4
1144	891e34d6b83ffff	4
1145	891e349ad43ffff	1
1146	891e3497427ffff	5
1147	891f1a28193ffff	2
1148	891f1a61adbffff	0
1149	891e3492ed3ffff	5
1150	891e349266bffff	7
1151	891f1a2dc93ffff	4
1152	891f1a680c7ffff	2
1153	891e3493137ffff	3
1154	891f1a658dbffff	7
1155	891e3482113ffff	2
1156	891e34904c7ffff	3
1157	891f1a650b3ffff	3
1158	891f1a6268fffff	4
1159	891f02ba187ffff	2
1160	891e34d63d3ffff	4
1161	891e34901cfffff	4
1162	891f1a61473ffff	0
1163	891e34d4cabffff	1
1164	891f02bac57ffff	3
1165	891e349730bffff	2
1166	891f1a2f273ffff	2
1167	891f1a64547ffff	5
1168	891e3482197ffff	3
1169	891f1a62997ffff	4
1170	891f1a6d56fffff	3
1171	891f1a65543ffff	5
1172	891f1a6565bffff	0
1173	891f1a68053ffff	2
1174	891f1a655cfffff	4
1175	891f1a61bb7ffff	1
1176	891f1a6ec57ffff	3
1177	891f1a6d917ffff	2
1178	891f1a2c247ffff	4
1179	891f1a65873ffff	3
1180	891f1a2ab47ffff	7
1181	891f1a61017ffff	3
1182	891f1a642c3ffff	7
1183	891e34911b3ffff	2
1184	891e3498917ffff	4
1185	891e34d6027ffff	2
1186	891f02b80c7ffff	2
1187	891f1a6f5c7ffff	0
1188	891e34936b3ffff	7
1189	891f1a61943ffff	4
1190	891f1a62db7ffff	7
1191	891f1a60b6fffff	0
1192	891f1a64363ffff	3
1193	891e349468bffff	2
1194	891f1a635a3ffff	1
1195	891e34d60d7ffff	5
1196	891f1a6f153ffff	3
1197	891e34835c7ffff	4
1198	891e3492e77ffff	2
1199	891f1a2da37ffff	2
1200	891e3492127ffff	2
1201	891f02ba1b3ffff	2
1202	891f1a2c0cfffff	2
1203	891f1a2c2cbffff	2
1204	bus_station	2
1205	891f1a61ba7ffff	0
1206	891f1a66a47ffff	5
1207	891f1a2d407ffff	2
1208	891f1a6c197ffff	3
1209	891e349a2abffff	0
1210	891f1a65843ffff	2
1211	891f1a626cfffff	4
1212	891f1a65bdbffff	4
1213	891f1a2932fffff	4
1214	891f1a6a9cfffff	5
1215	891f1a61b57ffff	1
1216	891f1a2ab4bffff	2
1217	891e3493387ffff	2
1218	891f1a6103bffff	2
1219	891e3492e0bffff	3
1220	891e34d6e5bffff	0
1221	891e348350bffff	4
1222	891f1a71b2fffff	4
1223	891f1a6410bffff	3
1224	891f02b2463ffff	2
1225	891e3498207ffff	4
1226	891e34d60c3ffff	2
1227	891e34904dbffff	0
1228	891f1a2f253ffff	7
1229	891f1a29d4fffff	2
1230	891e34821a3ffff	2
1231	891f1a6f313ffff	2
1232	891e3492e87ffff	3
1233	891f1a61d23ffff	1
1234	891e34d2497ffff	2
1235	891e349a667ffff	4
1236	891e34d56c7ffff	3
1237	891e349b4bbffff	4
1238	891f02b262fffff	2
1239	891f1a61903ffff	0
1240	891f1a2c0c3ffff	2
1241	891e3492057ffff	4
1242	891f1a6d52bffff	4
1243	891e34923cbffff	5
1244	891e34d6a0bffff	0
1245	891f1a68ccfffff	2
1246	891e349029bffff	2
1247	891f02b1a0fffff	0
1248	891f1a6f3c3ffff	6
1249	891e3490037ffff	0
1250	891f1a655c3ffff	4
1251	891f1a60ec3ffff	4
1252	891f02ba49bffff	2
1253	891e34d0cabffff	2
1254	891f1a6e4a7ffff	0
1255	891e34d681bffff	3
1256	891f02a3407ffff	2
1257	891f1a281dbffff	5
1258	891f1a2db0fffff	0
1259	891e34901b7ffff	2
1260	891f1a613c3ffff	7
1261	891e34936dbffff	7
1262	891f1a293afffff	2
1263	891f1a2923bffff	4
1264	891e349063bffff	2
1265	891f1a6d5d3ffff	4
1266	891e349a6cbffff	3
1267	891f02a240fffff	3
1268	891e3490233ffff	0
1269	891f1a280a7ffff	5
1270	891f02b3507ffff	2
1271	891e3491957ffff	1
1272	891e348b617ffff	3
1273	891e34d4c83ffff	3
1274	891f1a61ccbffff	0
1275	891f02b91d7ffff	2
1276	891f1a29c17ffff	4
1277	891f1a6a343ffff	2
1278	891e349233bffff	3
1279	891e34d6213ffff	4
1280	891e349a647ffff	1
1281	891f1a64883ffff	7
1282	891e3492333ffff	2
1283	891e3493393ffff	6
1284	891e34975d3ffff	7
1285	891e3491547ffff	7
1286	891f1a6cebbffff	4
1287	891e3499293ffff	0
1288	891e3492ad3ffff	2
1289	891f1a6258fffff	6
1290	891e3490687ffff	4
1291	891f02b232fffff	3
1292	891f02bac77ffff	2
1293	891f1a68467ffff	2
1294	891e3491ac7ffff	0
1295	891f1a281afffff	2
1296	891e349311bffff	5
1297	891e3490e37ffff	4
1298	891f02ba89bffff	2
1299	891f02ba8d3ffff	2
1300	891f1a61013ffff	5
1301	891f1a28bd3ffff	2
1302	891e349ae03ffff	7
1303	891f1a6187bffff	2
1304	891f1a6d193ffff	5
1305	891f02b8ccfffff	3
1306	891f02b3583ffff	2
1307	891e34d7533ffff	3
1308	891f1a7528fffff	2
1309	891e3492ccfffff	2
1310	891f02a354fffff	2
1311	891f1a64cc7ffff	4
1312	891f1a6f1dbffff	7
1313	891f1a64153ffff	0
1314	891f1a6f1bbffff	0
1315	891e34d4ca3ffff	1
1316	891e349350bffff	1
1317	891e349b33bffff	1
1318	891e3498b2fffff	4
1319	891f1a61913ffff	0
1320	891f02b06bbffff	2
1321	891f1a60973ffff	5
1322	891f1a2800fffff	2
1323	891e3492227ffff	0
1324	891f02bb403ffff	2
1325	891f1a656d3ffff	3
1326	891f1a6408bffff	7
1327	891f1a612b3ffff	1
1328	891f1a6d903ffff	3
1329	891f1a2d2afffff	2
1330	891e34d7257ffff	3
1331	891e34901d7ffff	0
1332	891e34990a3ffff	6
1333	891f1a6d543ffff	5
1334	891f02ba197ffff	2
1335	891f02bac27ffff	2
1336	891e34d61dbffff	4
1337	891f1a65163ffff	4
1338	891e34924bbffff	2
1339	891e34d4c27ffff	0
1340	891f1a2f4a3ffff	4
1341	891f1a2828bffff	4
1342	891e34d65abffff	2
1343	891e34931a7ffff	1
1344	891f1a659b7ffff	4
1345	891f1a68ac3ffff	2
1346	891f02baa0bffff	2
1347	891e34902dbffff	5
1348	891f1a61357ffff	2
1349	891f1a60e6bffff	6
1350	891f1a6a96fffff	6
1351	891f1a6f323ffff	1
1352	891f1a6ae43ffff	2
1353	891f1a6c52fffff	5
1354	891e3498237ffff	0
1355	891e349a21bffff	5
1356	891f02b110bffff	2
1357	891f02aa0d7ffff	3
1358	891f1a75ad7ffff	0
1359	891f1a6c627ffff	5
1360	891e348b54fffff	5
1361	891f1a6c52bffff	5
1362	891f02b952fffff	2
1363	891e349228bffff	3
1364	891e3499047ffff	2
1365	891f1a61ad7ffff	0
1366	891f1a6d97bffff	0
1367	891f1a7192bffff	4
1368	891f1a6557bffff	5
1369	891f1a6d837ffff	0
1370	891f1a68187ffff	2
1371	891e34d7487ffff	4
1372	891f1a62993ffff	3
1373	891f02bae33ffff	2
1374	891f1a75e6fffff	1
1375	891f1a623a7ffff	7
1376	891e3491c7bffff	0
1377	891f1a61137ffff	5
1378	891f1a6f3a7ffff	2
1379	891f1a6d32fffff	5
1380	891f1a6d12fffff	0
1381	891f02aa0c3ffff	4
1382	cycling	4
1383	toboggan	3
1384	891e34d5b83ffff	2
1385	891e349018fffff	7
1386	891f1a646d3ffff	7
1387	891e3482117ffff	4
1388	891e34905b7ffff	2
1389	891f1a6ad27ffff	6
1390	891f02ba883ffff	2
1391	891f1a61cdbffff	5
1392	891f02bacabffff	3
1393	891f1a2a843ffff	0
1394	891f1a2d233ffff	2
1395	891e3491937ffff	3
1396	891f1a75383ffff	4
1397	891e34d494fffff	7
1398	891e34d2d57ffff	5
1399	891f1a2db73ffff	4
1400	891f1a6f40bffff	7
1401	891f1a6448fffff	1
1402	891f02b8cc3ffff	2
1403	891e348b16fffff	0
1404	891e3496613ffff	6
1405	891e3492213ffff	5
1406	891e34d750bffff	6
1407	891f1a6403bffff	0
1408	891f1a60a73ffff	2
1409	891e3490387ffff	2
1410	891f02b1a63ffff	2
1411	891e34992cfffff	7
1412	891e34931a3ffff	1
1413	891f02ba677ffff	2
1414	891e3489433ffff	7
1415	891f1a6890bffff	5
1416	891f1a2a937ffff	1
1417	891f1a6146bffff	5
1418	891f02b13b7ffff	2
1419	891f1a66163ffff	7
1420	891e34915a3ffff	2
1421	891f1a75a2bffff	4
1422	891e349206fffff	3
1423	891f1a62e0fffff	6
1424	891e34d4d4bffff	7
1425	891f1a6714fffff	7
1426	891e34d7573ffff	3
1427	891f1a61b93ffff	1
1428	891e3492d8fffff	2
1429	891e349a677ffff	5
1430	891e3492047ffff	0
1431	891f1a6e657ffff	5
1432	891f02b02cbffff	2
1433	891e3490eafffff	6
1434	891e3490543ffff	2
1435	891e3499c57ffff	5
1436	891f02ba897ffff	2
1437	891f1a2d223ffff	0
1438	891f1a68973ffff	5
1439	891f1a61b1bffff	1
1440	891f1a61327ffff	2
1441	891f1a65583ffff	7
1442	891f02ba4bbffff	2
1443	891f1a7564fffff	4
1444	891f1a61b17ffff	2
1445	blacksmith	5
1446	891f1a2d55bffff	2
1447	891f1a6ae2fffff	0
1448	891e349302fffff	6
1449	891f02b0607ffff	2
1450	891f1a2c02fffff	0
1451	891e34d5087ffff	7
1452	891f0284a47ffff	2
1453	891e349a25bffff	0
1454	891e34894abffff	5
1455	891f1a60e83ffff	1
1456	891e3492aabffff	0
1457	891f1a6ce03ffff	5
1458	891f1a6198bffff	0
1459	891f1a28aabffff	2
1460	891e349b44bffff	0
1461	891f1a6c96fffff	0
1462	891f1a2dac3ffff	0
1463	891f02a056fffff	2
1464	891f02b34dbffff	2
1465	891e34d2c8fffff	4
1466	891e34d560fffff	7
1467	891f02ba437ffff	2
1468	891e349a62bffff	5
1469	891e349040bffff	2
1470	891e34825a7ffff	2
1471	891e3491ab3ffff	0
1472	891e349566fffff	4
1473	891f1a6f15bffff	7
1474	891f1a6d24fffff	5
1475	891e34d4b03ffff	3
1476	891f02ba67bffff	2
1477	891e34821d7ffff	5
1478	891e34d5007ffff	7
1479	891e349ae37ffff	7
1480	891f1a6195bffff	4
1481	891e349846fffff	0
1482	891f1a629bbffff	2
1483	891f1a2a853ffff	0
1484	891f1a62a4fffff	6
1485	891e34d548bffff	0
1486	891f1a6ec1bffff	5
1487	891f1a6555bffff	2
1488	891f02badcfffff	2
1489	891f02bae63ffff	0
1490	891e34922abffff	2
1491	891e3498027ffff	3
1492	891f1a6f1afffff	3
1493	891e34d50abffff	7
1494	891f1a61d37ffff	0
1495	891e349527bffff	4
1496	891f1a61627ffff	2
1497	891f1a75e13ffff	1
1498	891f1a6f687ffff	5
1499	891e349a057ffff	5
1500	891f1a610a3ffff	0
1501	891f1a632b3ffff	5
1502	891f1a62143ffff	6
1503	891e34825c7ffff	5
1504	891f1a6ec33ffff	4
1505	891f1a28157ffff	2
1506	891f1a6f48fffff	3
1507	891f02b342fffff	2
1508	891e3490287ffff	7
1509	891f1a281d3ffff	4
1510	891e349045bffff	5
1511	891e3489413ffff	0
1512	891e3490007ffff	0
1513	891e3491a1bffff	0
1514	891f1a61dc3ffff	5
1515	891e3491b93ffff	4
1516	sauna	4
1517	891f1a6d0b7ffff	5
1518	891f1a64437ffff	7
1519	891e349a897ffff	0
1520	891e3499667ffff	5
1521	891f1a63633ffff	5
1522	891f1a6e367ffff	0
1523	891f1a6e153ffff	0
1524	891e3491d07ffff	5
1525	891f1a6c04bffff	0
1526	891e3498bdbffff	7
1527	891f1a67693ffff	6
1528	891f1a61ecbffff	0
1529	891f02baa9bffff	2
1530	891f02b34cfffff	2
1531	891f1a61b83ffff	4
1532	891f02b988fffff	2
1533	891f1a61207ffff	5
1534	891e34911d3ffff	4
1535	891f1a640c7ffff	7
1536	891f1a61d0fffff	5
1537	891f1a610cfffff	5
1538	891e3490423ffff	2
1539	891f1a629a3ffff	4
1540	891f1a60dcbffff	4
1541	891f1a6ab13ffff	6
1542	891f02ba527ffff	4
1543	891f1a28d5bffff	6
1544	891f1a65507ffff	0
1545	891f1a6f68bffff	5
1546	891e34922afffff	4
1547	891f1a6dc43ffff	0
1548	891f1a646dbffff	7
1549	891e349142bffff	1
1550	891e3492a23ffff	6
1551	891e349b377ffff	0
1552	891f02a0607ffff	2
1553	891f02b1113ffff	2
1554	891f02a312fffff	0
1555	891f1a6d3a7ffff	1
1556	891f1a601b7ffff	6
1557	891f1a62643ffff	4
1558	891e3490cc3ffff	7
1559	891e349a89bffff	4
1560	891e3482537ffff	4
1561	891e3482647ffff	4
1562	891e34d539bffff	1
1563	891e3499587ffff	4
1564	891e348248bffff	0
1565	891f1a6d0d7ffff	0
1566	891e3491557ffff	4
1567	891e349843bffff	7
1568	891e34995cfffff	7
1569	891e349460bffff	4
1570	891e34d6623ffff	2
1571	891e34d2a63ffff	1
1572	891f1a68057ffff	7
1573	891f1a66e9bffff	7
1574	891f02ba5dbffff	2
1575	891e34900b3ffff	2
1576	891f02bae6bffff	0
1577	891f1a68ecfffff	4
1578	891f02b9dcfffff	2
1579	891f1a6a803ffff	5
1580	891f1a75e1bffff	5
1581	891f1a6803bffff	3
1582	891f1a6c883ffff	4
1583	891e34d69d3ffff	4
1584	891e3491e0fffff	4
1585	891f02b09d3ffff	3
1586	891e349158fffff	4
1587	891f1a669a7ffff	4
1588	891f1a640cfffff	7
1589	fitness	4
1590	fitness_station	3
1591	891e3491c57ffff	0
1592	slipway	3
1593	891f02b8c57ffff	3
1594	891f02bb50bffff	3
1595	891e3491187ffff	1
1596	891f02bacc7ffff	2
1597	891f02bb007ffff	7
1598	891e349b5bbffff	0
1599	891f1a2c17bffff	7
1600	891f02ba127ffff	4
1601	891f02869bbffff	3
1602	891f02b0203ffff	1
1603	891e3492203ffff	4
1604	891f1a2c223ffff	4
1605	891f1a6c353ffff	7
1606	891f1a6d987ffff	1
1607	891f1a65b87ffff	3
1608	891f1a60327ffff	1
1609	891e34982b3ffff	0
1610	891e34836b3ffff	4
1611	891f028cdb7ffff	4
1612	891f1a6e5c3ffff	0
1613	891f1a2da8bffff	0
1614	891f1a6e4d3ffff	3
1615	891f02b12c3ffff	4
1616	891e349197bffff	0
1617	891f1a6e0cbffff	4
1618	891f1a623b7ffff	7
1619	891e3499473ffff	0
1620	891e349b42fffff	4
1621	891f02aa46fffff	4
1622	891e348b00fffff	7
1623	891e34d56d7ffff	4
1624	891f1a6e5a3ffff	3
1625	891f02b2e83ffff	4
1626	891f1a2d52fffff	4
1627	891f1a656abffff	0
1628	891f1a6302bffff	5
1629	891f1a650bbffff	4
1630	891e3493107ffff	0
1631	891f1a6c357ffff	7
1632	891f1a2c43bffff	1
1633	891e3499913ffff	6
1634	891e348b503ffff	0
1635	891f1a64887ffff	4
1636	891e34989b7ffff	3
1637	891f1a6c0cbffff	7
1638	891e34d491bffff	0
1639	891f1a61a27ffff	1
1640	891f1a6732bffff	1
1641	891f1a61dafffff	4
1642	891f1a6e603ffff	1
1643	891f1a28eb3ffff	4
1644	891f1a2d293ffff	2
1645	891e349220bffff	4
1646	891f1a6c6b3ffff	3
1647	891e34d650bffff	4
1648	soccer;basketball	4
1649	891e349ae57ffff	0
1650	891f1a61ba3ffff	2
1651	891e34d6a73ffff	0
1652	891e34d4ebbffff	4
1653	891f1a65d6fffff	3
1654	891f02aa617ffff	3
1655	891e3495633ffff	3
1656	891f1a28d4bffff	1
1657	891e34d2a6fffff	5
1658	891e34d6a67ffff	0
1659	891e34d54abffff	1
1660	891f1a650afffff	3
1661	891f1a6c993ffff	4
1662	891f1a6524bffff	4
1663	floorer	6
1664	891e349705bffff	5
1665	891f02b224fffff	2
1666	891e3490587ffff	4
1667	891e349210bffff	4
1668	891e349a2cbffff	1
1669	891e3492e17ffff	5
1670	891f1a6cb6bffff	4
1671	891f02842bbffff	6
1672	891f1a64dc3ffff	0
1673	891f02baea7ffff	2
1674	891f1a6ae07ffff	7
1675	891f1a63523ffff	1
1676	891e34d5403ffff	7
1677	891f1a66d93ffff	5
1678	891f1a60adbffff	1
1679	891f1a2d36bffff	4
1680	891e349138fffff	4
1681	891e349316bffff	0
1682	891f1a62d07ffff	1
1683	891f02b1977ffff	4
1684	891f1a64833ffff	7
1685	891e349834bffff	0
1686	891e349525bffff	5
1687	891f02b126fffff	1
1688	891e3492323ffff	3
1689	891f1a65653ffff	5
1690	891e3491873ffff	0
1691	891e34895c3ffff	0
1692	891e34836b7ffff	7
1693	891e3482523ffff	4
1694	891f1a75a73ffff	1
1695	891f1a6e68fffff	1
1696	891f02a018bffff	2
1697	891f1a6c183ffff	4
1698	891f1a6e203ffff	4
1699	891e3492427ffff	1
1700	891e34d5343ffff	3
1701	891f1a65a87ffff	3
1702	891f1a64c37ffff	0
1703	891e34930b3ffff	4
1704	891e3491933ffff	4
1705	891f1a282c3ffff	4
1706	891f1a6019bffff	4
1707	891f1a28d47ffff	0
1708	891f1a6763bffff	6
1709	891e348b203ffff	7
1710	891f1a6018bffff	4
1711	891e34925dbffff	0
1712	891e349ad5bffff	0
1713	891e34d4b0bffff	4
1714	891e34900bbffff	4
1715	891f1a29e23ffff	1
1716	891f02b1323ffff	4
1717	891e34d75a3ffff	1
1718	891e3498c57ffff	1
1719	891e348b56bffff	1
1720	891f1a68a13ffff	2
1721	891f1a60ecfffff	4
1722	891f1a2c357ffff	4
1723	891f02b8507ffff	4
1724	891f1a6f6c7ffff	4
1725	891f1a6d383ffff	0
1726	891e3490a67ffff	3
1727	891f1a659abffff	1
1728	891f1a66c47ffff	7
1729	891f1a673b3ffff	5
1730	891f02b34c3ffff	4
1731	891f1a28b6bffff	1
1732	891f1a6ce0fffff	4
1733	891f1a71927ffff	4
1734	891f1a6f41bffff	4
1735	scaffolder	1
1736	891e34954d3ffff	2
1737	891e3499cdbffff	3
1738	891e349297bffff	4
1739	891f02b198fffff	3
1740	891f1a62a53ffff	6
1741	891f1a60e97ffff	6
1742	891e34992d3ffff	0
1743	891e349a283ffff	5
1744	891e3490e87ffff	5
1745	891f1a788b3ffff	3
1746	891f1a6e94bffff	4
1747	891f1a28107ffff	3
1748	891f1a62eb7ffff	0
1749	891e3490253ffff	7
1750	891e34d5013ffff	7
1751	891e34821c7ffff	5
1752	sports_hall	3
1753	891f02bad3bffff	2
1754	891f1a618dbffff	4
1755	891e34d50b3ffff	4
1756	891f1a78d4fffff	4
1757	891e3491e6fffff	0
1758	891f1a616b3ffff	2
1759	891f1a2c42bffff	1
1760	891f1a6637bffff	1
1761	891e349222bffff	2
1762	891e3499123ffff	1
1763	sawmill	1
1764	891f1a6d93bffff	4
1765	bmx	4
1766	891f1a6c013ffff	7
1767	891f1a6d103ffff	4
1768	891e3497507ffff	6
1769	891f1a28943ffff	5
1770	891f02a332fffff	1
1771	891f1a6cb47ffff	2
1772	891f1a62e63ffff	6
1773	891e3491e63ffff	1
1774	891f0285dbbffff	2
1775	891f1a6e34fffff	7
1776	891f1a62677ffff	4
1777	891f02b0a87ffff	2
1778	891f02b058fffff	4
1779	bridge	3
1780	891f02bac03ffff	2
1781	891e34923a3ffff	0
1782	891f1a65083ffff	4
1783	891e348b6abffff	4
1784	891e34d6acbffff	0
1785	891f1a6f1abffff	7
1786	891f1a6e5afffff	3
1787	891e349332bffff	1
1788	891e349012fffff	7
1789	891e349b487ffff	4
1790	891e3499c13ffff	0
1791	891f1a6e63bffff	1
1792	891f1a628b7ffff	1
1793	891e34d40abffff	4
1794	891f1a28b57ffff	2
1795	891f1a71973ffff	3
1796	891f1a62d57ffff	0
1797	891f1a61b4fffff	4
1798	891f1a2c22fffff	3
1799	891f1a66aa3ffff	7
1800	891e3497263ffff	0
1801	891f02aa653ffff	4
1802	891e34d611bffff	5
1803	891e349006fffff	3
1804	891f1a6ada3ffff	5
1805	891e3497217ffff	0
1806	891e34825afffff	4
1807	891f1a62453ffff	4
1808	891e34d56cfffff	3
1809	891f1a2d2c7ffff	4
1810	891f1a66a53ffff	7
1811	891e349068fffff	5
1812	891f1a6f087ffff	3
1813	891e3492a57ffff	1
1814	891f1a68c5bffff	7
1815	891f1a2995bffff	7
1816	891e3490c57ffff	2
1817	891f1a2abafffff	7
1818	891e34d608bffff	4
1819	891e34d4c47ffff	4
1820	891e3492db7ffff	5
1821	891e3498b63ffff	5
1822	891f1a67447ffff	3
1823	891f1a6688fffff	7
1824	891e3490697ffff	2
1825	891f1a64663ffff	7
1826	891f1a62e07ffff	6
1827	891e34d2883ffff	5
1828	891f1a602cbffff	5
1829	891f1a6182fffff	3
1830	891e349343bffff	1
1831	891f1a6ad8fffff	2
1832	891e34930a7ffff	1
1833	891e349338fffff	7
1834	891f1a609c3ffff	7
1835	891f1a6201bffff	5
1836	891f02bac43ffff	4
1837	891e349284fffff	7
1838	891e34921cfffff	1
1839	891e34d50b7ffff	7
1840	891f1a674c7ffff	4
1841	891f1a75a4fffff	4
1842	891f1a64e7bffff	7
1843	891f1a656b7ffff	1
1844	891e34d7103ffff	4
1845	891e3492547ffff	0
1846	891e34d4c07ffff	3
1847	891f02b8a0bffff	2
1848	891e3492177ffff	0
1849	891e349a047ffff	5
1850	891f028412bffff	4
1851	891f02bac3bffff	3
1852	fishing	6
1853	891e3490babffff	0
1854	891e34998c7ffff	0
1855	891f1a6591bffff	3
1856	891f1a6a12bffff	5
1857	891f1a2f06bffff	1
1858	891e349062bffff	2
1859	891f1a65097ffff	1
1860	891e3493673ffff	0
1861	891f02a312bffff	2
1862	891e34d6397ffff	5
1863	891f1a78d2bffff	0
1864	891e34d604bffff	2
1865	891f1a2d60fffff	7
1866	891e34d2d8bffff	1
1867	891e3491d33ffff	3
1868	891e34916abffff	0
1869	891e3490433ffff	7
1870	891e3498533ffff	1
1871	891f1a6f50bffff	0
1872	891f1a6e457ffff	5
1873	891e349193bffff	5
1874	891f1a2db2bffff	0
1875	891e34d768bffff	0
1876	891e34d2b23ffff	4
1877	891e3483543ffff	3
1878	891f1a61d7bffff	5
1879	891e34d61c7ffff	5
1880	891e34900b7ffff	3
1881	891f1a6d62bffff	1
1882	891f1a65473ffff	0
1883	891f1a62d23ffff	3
1884	891e34d0c93ffff	5
1885	891f1a61bd7ffff	1
1886	891f1a6a817ffff	5
1887	891e34d662bffff	2
1888	891f1a6108bffff	5
1889	891f1a2d1b3ffff	2
1890	891f1a65423ffff	4
1891	891f1a75a53ffff	3
1892	891f02aa08bffff	3
1893	891e349adafffff	0
1894	891e34d4e23ffff	2
1895	891f1a6ec23ffff	4
1896	891f1a61d4fffff	1
1897	891f02aacd3ffff	1
1898	891f1a61477ffff	4
1899	891e349ae73ffff	5
1900	891e3491ad7ffff	0
1901	891f1a60ac7ffff	1
1902	891f1a61697ffff	5
1903	891e34d5a9bffff	3
1904	891f1a6e343ffff	7
1905	891f1a6f623ffff	5
1906	891e348255bffff	6
1907	891f1a7521bffff	1
1908	891f1a6cdd7ffff	3
1909	891e3491d73ffff	7
1910	891f1a6ae6fffff	0
1911	window_construction	0
1912	891f1a29973ffff	5
1913	891e34d6e67ffff	1
1914	891f1a629b7ffff	3
1915	891e3492d17ffff	5
1916	891f1a64ccfffff	1
1917	891e34d4917ffff	5
1918	891f1a6031bffff	3
1919	891e3498423ffff	7
1920	891f1a619d3ffff	0
1921	891e348b077ffff	7
1922	891f02b184bffff	1
1923	891e34d2b27ffff	3
1924	891e34998d7ffff	0
1925	891f1a6d56bffff	5
1926	891e34d6693ffff	0
1927	891e3492017ffff	2
1928	events_venue	3
1929	891e34895dbffff	0
1930	891e34990cbffff	0
1931	891e3499c6fffff	0
1932	891e3497423ffff	0
1933	891f1a62513ffff	6
1934	891f02ba4afffff	2
1935	891f1a61c57ffff	0
1936	891f1a64563ffff	5
1937	891e349ae33ffff	7
1938	891f1a6eb5bffff	3
1939	891f1a68897ffff	5
1940	891e349054fffff	5
1941	891e34915cbffff	4
1942	891f1a62d77ffff	1
1943	891e3490577ffff	0
1944	891f1a28563ffff	2
1945	891f1a65127ffff	3
1946	891f1a65ab3ffff	5
1947	891e349a2cfffff	3
1948	891f1a29e67ffff	5
1949	891f1a6f493ffff	5
